feature,abs_r,r,p_value
face wenli variance1115,0.0736544756018299,-0.0736544756018299,0.35464522072486615
left ear wenli variance528,0.07364516668701082,0.07364516668701082,0.35470620704972533
left ear wenli variance1546,0.0736412537888249,-0.0736412537888249,0.35473184392671
left ear wenli variance1132,0.0736326544692659,-0.0736326544692659,0.3547881897906822
left ear wenli variance1196,0.07363185986884106,-0.07363185986884106,0.3547933965836185
left ear wenli variance1124,0.07362901043901054,-0.07362901043901054,0.3548120684882026
left ear wenli variance620,0.0736216163867364,-0.0736216163867364,0.3548605235171473
left ear wenli variance1554,0.0736197901546611,-0.0736197901546611,0.35487249189874154
right ear wenli mean800,0.0736166252879023,0.0736166252879023,0.35489323374481896
left ear wenli variance636,0.07361189010079511,-0.07361189010079511,0.35492426854322945
left ear wenli variance98,0.0735880112130662,-0.0735880112130662,0.35508079855349706
left ear wenli variance90,0.0735865480989999,-0.0735865480989999,0.35509039090814726
left ear wenli variance1116,0.0735824819341749,-0.0735824819341749,0.35511705003238825
left ear wenli variance1514,0.07357786511646403,-0.07357786511646403,0.355147320936185
left ear wenli variance516,0.07357709007508001,-0.07357709007508001,0.3551524027770992
left ear wenli variance588,0.07357428144640803,-0.07357428144640803,0.3551708189540172
left ear wenli variance332,0.07357038278684014,-0.07357038278684014,0.3551963834523745
left ear wenli variance1090,0.07355653587396843,-0.07355653587396843,0.35528719046428653
left ear wenli variance612,0.0735532044799,-0.0735532044799,0.3553090396608515
face wenli mean1630,0.07355275652620297,-0.07355275652620297,0.3553119776626478
left ear guangpu variance122,0.07355033648024381,-0.07355033648024381,0.355327850323252
left ear wenli variance1538,0.07354702695580705,-0.07354702695580705,0.35534955763590326
face wenli variance1551,0.07354265176831258,-0.07354265176831258,0.3553782559502322
left ear wenli variance900,0.07353785806219412,-0.07353785806219412,0.35540970113066417
left ear wenli variance498,0.07350767058079703,-0.07350767058079703,0.3556077613122397
left ear wenli variance732,0.07350497528187125,-0.07350497528187125,0.35562544853168226
left ear wenli variance764,0.07349870281902289,-0.07349870281902289,0.3556666121150686
face wenli variance367,0.07349755723253919,0.07349755723253919,0.3556741304475457
left ear wenli variance1282,0.07349352203303597,-0.07349352203303597,0.35570061371865125
left ear wenli variance1026,0.07349267346861871,-0.07349267346861871,0.3557061830576836
left ear wenli variance460,0.07348601527391452,-0.07348601527391452,0.35574988433393756
left ear wenli variance540,0.0734687730429953,-0.0734687730429953,0.35586306986253197
left ear wenli variance106,0.0734597408709546,-0.0734597408709546,0.3559223699583117
left ear wenli variance1007,0.0734587666843529,0.0734587666843529,0.35592876628124376
left ear wenli variance1144,0.07345811689533507,0.07345811689533507,0.3559330327115909
left ear wenli mean1216,0.07345518131908332,-0.07345518131908332,0.35595230772232267
left ear wenli variance1260,0.07343841305116927,-0.07343841305116927,0.3560624207640391
face wenli mean1422,0.0734235019560242,-0.0734235019560242,0.356160356081185
right ear wenli mean1424,0.07342078143535208,0.07342078143535208,0.3561782261373036
left ear wenli variance628,0.07340503628151294,-0.07340503628151294,0.3562816610060087
left ear wenli variance1234,0.07339967480397006,-0.07339967480397006,0.356316886518505
left ear wenli variance564,0.0733993787103,-0.0733993787103,0.3563188319506868
left ear wenli variance310,0.07338272070233141,-0.07338272070233141,0.35642829118823344
left ear wenli variance716,0.07337751522522909,-0.07337751522522909,0.3564625005159294
left ear wenli variance114,0.07336171713572481,-0.07336171713572481,0.3565663348679743
left ear wenli variance1314,0.07335803226974359,-0.07335803226974359,0.3565905566931955
left ear wenli variance642,0.07335367598766912,-0.07335367598766912,0.3566191932799417
left ear wenli variance812,0.0733501591072823,-0.0733501591072823,0.35664231299761884
left ear wenli variance506,0.07334223896823008,-0.07334223896823008,0.35669438284520294
left ear wenli variance751,0.07334066139703975,0.07334066139703975,0.35670475493317005
left ear wenli variance1138,0.07333515000295754,-0.07333515000295754,0.3567409922803903
left ear wenli variance162,0.07333192672728857,-0.07333192672728857,0.35676218634227497
left ear wenli variance1506,0.07333163131364788,-0.07333163131364788,0.35676412882015135
left ear wenli variance1202,0.0733186635675497,-0.0733186635675497,0.356849404101064
left ear wenli variance1482,0.07331361584536271,-0.07331361584536271,0.3568826011204553
left ear wenli variance1266,0.073312550806866,-0.073312550806866,0.3568896057346021
left ear wenli variance724,0.07330675925409556,-0.07330675925409556,0.35692769749540615
left ear wenli variance924,0.07330110856195673,-0.07330110856195673,0.35696486524315946
left ear wenli variance1250,0.07330058829095963,-0.07330058829095963,0.3569682874765232
left ear wenli variance1498,0.07329378484442613,-0.07329378484442613,0.3570130410031115
left ear wenli variance986,0.07329327302410454,-0.07329327302410454,0.35701640793300815
left ear wenli variance1418,0.07329110452477337,-0.07329110452477337,0.35703067328629434
left ear wenli variance1218,0.07328548579038209,-0.07328548579038209,0.35706763747506315
left ear wenli variance196,0.07328258143823127,-0.07328258143823127,0.3570867453866636
left ear wenli variance1023,0.07327405111108298,0.07327405111108298,0.3571428706221349
left ear wenli variance130,0.0732691794109439,-0.0732691794109439,0.35717492641209253
left ear wenli variance324,0.07326908172488304,-0.07326908172488304,0.3571755692047864
left ear wenli variance956,0.0732634643403398,-0.0732634643403398,0.3572125338678158
left ear wenli variance1490,0.07322772106295178,-0.07322772106295178,0.3574477949874375
left ear wenli variance122,0.0732206442895526,-0.0732206442895526,0.3574943855420405
left ear wenli variance252,0.07321366333982103,-0.07321366333982103,0.3575403489431642
left ear wenli variance180,0.07320806886616174,-0.07320806886616174,0.3575771862809723
left ear wenli variance804,0.07320258255177758,-0.07320258255177758,0.3576133137320326
face wenli variance959,0.07320095726372586,0.07320095726372586,0.35762401671178284
left ear wenli variance1226,0.07319993304425707,-0.07319993304425707,0.3576307615881455
left ear wenli variance444,0.07319966928425556,-0.07319966928425556,0.3576324985613293
left ear wenli variance511,0.07319952925321921,0.07319952925321921,0.3576334207281388
left ear wenli variance1076,0.07319053580525325,-0.07319053580525325,0.3576926496979901
left ear wenli variance1434,0.07318666063554574,-0.07318666063554574,0.3577181726413924
left ear wenli variance658,0.07317606642732055,-0.07317606642732055,0.35778795483222775
left ear wenli variance296,0.07317358908008836,0.07317358908008836,0.3578042739078925
right ear wenli variance1518,0.0731707442570382,0.0731707442570382,0.3578230142361928
left ear guangpu variance65,0.07317011278046384,-0.07317011278046384,0.3578271741836383
left ear wenli variance482,0.07316402483630706,-0.07316402483630706,0.3578672809828682
left ear wenli variance1159,0.07316003491268352,0.07316003491268352,0.3578935677415437
left ear wenli variance338,0.0731579819291225,-0.0731579819291225,0.3579070938537061
left ear wenli variance1154,0.07314406711123754,-0.07314406711123754,0.35799878023291243
right ear wenli variance491,0.07313069051840457,-0.07313069051840457,0.35808693398231944
left ear wenli variance756,0.07311984864047053,-0.07311984864047053,0.3581583935054564
left ear wenli variance591,0.07308977420032581,0.07308977420032581,0.3583566626059863
left ear wenli variance1370,0.07308409616201775,-0.07308409616201775,0.3583941033789899
left ear wenli variance1381,0.07308246425879264,-0.07308246425879264,0.35840486453887305
left ear wenli variance1466,0.07307907384430049,-0.07307907384430049,0.3584272223858397
left ear wenli variance1298,0.0730710008987211,-0.0730710008987211,0.35848046234802566
left ear wenli variance682,0.07306536845371685,-0.07306536845371685,0.358517610462955
face wenli variance915,0.07304685204761244,-0.07304685204761244,0.35863975009469934
left ear wenli variance258,0.07304040087746876,-0.07304040087746876,0.3586823099870332
face wenli mean398,0.07304008615145695,0.07304008615145695,0.3586843863892961
right ear wenli variance278,0.07303989675485996,0.07303989675485996,0.35868563593538794
left ear wenli variance154,0.07303680584901384,-0.07303680584901384,0.3587060286031941
left ear wenli variance1158,0.0730330706053759,-0.0730330706053759,0.3587306733398999
left ear wenli variance1458,0.0730143237951393,-0.0730143237951393,0.3588543787082838
left ear wenli variance1474,0.07299479568428204,-0.07299479568428204,0.3589832679207637
left ear wenli variance1354,0.07298447499930022,-0.07298447499930022,0.35905139802689595
left ear guangpu variance123,0.07297711005811272,-0.07297711005811272,0.3591000212547359
left ear wenli variance1056,0.07297385482677313,0.07297385482677313,0.3591215135479014
left ear guangpu variance124,0.07296872012629702,-0.07296872012629702,0.35915541644905674
left ear wenli variance1066,0.07296702353419894,-0.07296702353419894,0.35916661898032476
right ear wenli variance1070,0.07296447912697311,0.07296447912697311,0.35918342000942133
left ear wenli variance396,0.07296281900404704,-0.07296281900404704,0.35919438226589523
right ear wenli mean1456,0.07296044249985159,0.07296044249985159,0.35921007535090105
left ear wenli variance975,0.07295366369541541,0.07295366369541541,0.35925484107309597
left ear wenli variance970,0.07294734737018907,-0.07294734737018907,0.3592965558100317
left ear wenli variance836,0.07294221427943708,-0.07294221427943708,0.35933045836369676
left ear wenli variance1410,0.07293446453099839,-0.07293446453099839,0.35938164694311125
left ear wenli variance1386,0.07293018945144523,-0.07293018945144523,0.3594098866081492
left ear wenli variance314,0.07292430884046293,-0.07292430884046293,0.35944873410272254
left ear wenli variance1322,0.0729150785753776,-0.0729150785753776,0.3595097147830822
left ear wenli variance1106,0.07291265791955578,-0.07291265791955578,0.35952570815615875
left ear wenli variance524,0.07290469272901187,-0.07290469272901187,0.3595783376244226
left ear wenli variance526,0.07290058337289948,-0.07290058337289948,0.35960549179680157
left ear wenli variance1442,0.07288815104813305,-0.07288815104813305,0.3596876509975258
right ear wenli variance1139,0.0728867851991268,-0.0728867851991268,0.3596966779426472
left ear wenli variance276,0.07288600207729844,-0.07288600207729844,0.3597018536865016
left ear wenli variance266,0.07288023223798004,-0.07288023223798004,0.3597399886583206
left ear wenli mean782,0.07286867062989694,-0.07286867062989694,0.35981641111073404
left ear wenli variance1362,0.07286172582999556,-0.07286172582999556,0.35986232122672507
left ear wenli variance1290,0.07285885413276214,-0.07285885413276214,0.3598813062730586
left ear wenli mean382,0.07285385524487453,-0.07285385524487453,0.3599143558524816
left ear wenli variance1380,0.07284879077575755,-0.07284879077575755,0.35994784093979404
left ear wenli variance1450,0.07284625673472381,-0.07284625673472381,0.35996459615472143
left ear wenli variance1146,0.07284492264717432,-0.07284492264717432,0.3599734174079084
left ear wenli variance1034,0.07283802670001463,-0.07283802670001463,0.3600190169307045
left ear wenli variance474,0.07283777114839735,-0.07283777114839735,0.3600207068374777
left ear wenli variance330,0.07283517919535244,-0.07283517919535244,0.36003784713301046
left ear wenli variance426,0.07283075788364095,-0.07283075788364095,0.3600670859439172
left ear wenli variance794,0.07282779428364325,-0.07282779428364325,0.36008668551081424
left ear wenli variance420,0.0728247706893369,-0.0728247706893369,0.3601066825297149
left ear wenli variance138,0.07282071561270734,-0.07282071561270734,0.36013350250414766
left ear wenli variance1098,0.07281731111649331,-0.07281731111649331,0.3601560205473947
left ear wenli variance466,0.07280823320120137,-0.07280823320120137,0.36021606803938583
left ear wenli variance191,0.07279501154862661,0.07279501154862661,0.36030353615683
left ear wenli variance186,0.07279218901430157,-0.07279218901430157,0.3603222104015854
left ear wenli variance1402,0.07278947828291361,-0.07278947828291361,0.360340145510395
left ear wenli variance1210,0.07278224580902963,-0.07278224580902963,0.3603880007012881
left ear wenli variance1330,0.07277791504686867,-0.07277791504686867,0.3604166579949238
right ear wenli variance1059,0.07275673806180975,-0.07275673806180975,0.3605568096357892
left ear wenli variance1127,0.07274934753027056,0.07274934753027056,0.36060572896777576
left ear wenli variance372,0.07273906426344734,-0.07273906426344734,0.3606738027270025
left ear wenli variance1274,0.07273547920380834,-0.07273547920380834,0.3606975371877492
left ear wenli variance292,0.07272109615368225,-0.07272109615368225,0.36079276821821016
left ear wenli variance1050,0.072705515545339,-0.072705515545339,0.36089594598072894
